CableId, Panel Id, Description, Location, Room, Affl, Dest Rack Id, CableId, Qty, Keystone
A368, FY211, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER211, A368, 4, 8
A369, FY213, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER211, A369, 4, 9
A370, FY213, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER211, A370, 4, 10
A371, FY213, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER211, A371, 4, 11
A372, FY213, TECH PANEL/FLOOR BOX, FUNCTION/FOYER, G01, 0, ER211, A372, 4, 12
A373, FY214, TECH PANEL, FUNCTION/FOYER, G01, 0, ER211, A373, 4, 13
A374, FY214, TECH PANEL, FUNCTION/FOYER, G01, 0, ER211, A374, 4, 14
A375, FY214, TECH PANEL, FUNCTION/FOYER, G01, 0, ER211, A375, 4, 15
A376, FY214, TECH PANEL, FUNCTION/FOYER, G01, 0, ER211, A376, 4, 16
A377, FY401, TECH PANEL/FLOOR BOX, FOYER, 113, 0, ER211, A377, 2, 17
A378, FY401, TECH PANEL/FLOOR BOX, FOYER, 113, 0, ER211, A378, 2, 18
A379, FY402, TECH PANEL, FOYER, 113, 300, ER211, A379, 2, 19
A380, FY402, TECH PANEL, FOYER, 113, 300, ER211, A380, 2, 20
A381, FY403, TECH PANEL/FLOOR BOX, FOYER, 113, 0, ER211, A381, 2, 21
A382, FY403, TECH PANEL/FLOOR BOX, FOYER, 113, 0, ER211, A382, 2, 22
