           Id         Description                  Location                     Room          Affl          Panel Id         Dest Rack Id   SystemType   
Cable:     HC145      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX606-A    TO: MX606-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC146      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX906      TO: MX606-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC169      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX607-A    TO: MX607-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC170      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX907      TO: MX607-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC193      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX608-A    TO: MX608-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC194      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX908      TO: MX608-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC217      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX609-A    TO: MX609-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC218      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX909      TO: MX609-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC241      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX610-A    TO: MX610-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC242      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX910      TO: MX610-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC265      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX611-A    TO: MX611-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC266      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX911      TO: MX611-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC289      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX612-A    TO: MX612-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC290      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX912      TO: MX612-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC313      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX613-A    TO: MX613-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC314      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX913      TO: MX613-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC337      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX614-A    TO: MX614-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC338      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX914      TO: MX614-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC361      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX615-A    TO: MX615-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC362      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX915      TO: MX615-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC385      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX616-A    TO: MX616-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC386      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX716      TO: MX616-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC409      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX617-A    TO: MX617-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC410      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX717      TO: MX617-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC433      D: SINGLE AXIS CONTROLLER    L: TECH (GALLERY)            R: 218        A: RAILING    FROM: MX618-A    TO: MX618-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     HC434      D: MOTOR                     L: STAGE G15                 R: G15        A: WALL       FROM: MX718      TO: MX618-B    SYS: HOUSE_CURTAIN_CONTROL C: <cable typ
Cable:     PA001      D: VOL CTRL                  L: PRINC. DR. RM. 1 G26      R:            A: 1200       FROM: BS202      TO: ER401      SYS: PERFORMANCE_LOUDSPEAKER C: <cable typ
Cable:     PA002      D: VOL CTRL                  L: MULTI-PURPOSE RM/GREEG32  R:            A: 1200       FROM: BS204      TO: ER401      SYS: PERFORMANCE_LOUDSPEAKER C: <cable typ
Cable:     PA003      D: VOL CTRL                  L: DR. RM. G39               R:            A: 1200       FROM: BS206      TO: ER401      SYS: PERFORMANCE_LOUDSPEAKER C: <cable typ
Cable:     PA004      D: VOL CTRL                  L: DR. RM. G29               R:            A: 1200       FROM: BS208      TO: ER401      SYS: PERFORMANCE_LOUDSPEAKER C: <cable typ
Cable:     PA005      D: VOL CTRL                  L: PRINC. DR. RM. 2 G20      R:            A: 1200       FROM: BS210      TO: ER401      SYS: PERFORMANCE_LOUDSPEAKER C: <cable typ
Cable:     PA006      D: VOL CTRL                  L: STAGE DOOR G41            R:            A: 1200       FROM: BS212      TO: ER401      SYS: PERFORMANCE_LOUDSPEAKER C: <cable typ
Cable:     PA007      D: VOL CTRL                  L: WORKSHOP G35              R:            A: 1200       FROM: BS216      TO: ER401      SYS: PERFORMANCE_LOUDSPEAKER C: <cable typ
Cable:     PA008      D: VOL CTRL                  L: GUEST DRESS ROOM 212      R:            A: 1200       FROM: BS601      TO: ER401      SYS: PERFORMANCE_LOUDSPEAKER C: <cable typ
